id,salary
2,28557.355293427554
6,40320.84239585799
7,35773.84243212773
11,25559.082007807443
16,48874.60127925321
24,28193.088095842133
26,37230.92678127442
28,46627.930639964005
30,50249.49312141035
31,54515.27607180907
34,17778.2308114102
35,37481.70326990694
41,38261.53079010171
49,85824.22461195647
53,36934.75631661948
54,23766.197609577433
70,21742.00753135011
76,25967.985172627778
79,30926.012961145374
81,51233.687201380555
83,18800.862520115952
85,39161.39613151694
87,30725.935337829393
88,42360.33225872279
89,33183.29958311503
91,30661.177507679775
96,51457.507108187536
100,63687.50571867921
102,17006.121551522207
103,23380.214316566726
106,72506.02107586883
111,54749.75255243364
112,16931.59677225343
114,18802.113167588606
115,35013.79701576903
117,21366.02895448181
119,26906.595200971788
122,57041.62725151629
123,30473.89412088223
124,21193.88546086935
128,23392.249886588506
130,26651.790829294616
139,21102.10343921264
140,22758.81882827718
141,78903.2024011394
142,25210.41264345196
143,27623.92463169177
144,23678.540999985933
155,25237.76549365806
161,30842.105524002407
164,2374.89831952412
165,72113.9645086624
170,23270.960726771744
176,87468.58422196798
177,35656.125286021255
180,48072.05465797249
183,21222.935970649058
185,81092.15538880331
186,53730.69185105849
195,54642.28597554184
201,27649.949573526585
204,31620.838062361447
211,29376.06960556562
214,20153.484622893426
221,21220.677858968174
222,50567.014175147764
226,30734.6428349343
232,54883.467577932715
237,31463.198517599743
238,21582.68430256527
239,23431.709615002903
249,26105.043770350487
250,15986.61153899082
254,27903.30839493497
256,15647.389829910797
260,13806.206163556224
261,37020.07471287447
264,48089.22916223611
270,47780.277806812795
272,17017.11888188489
282,21188.057273985683
285,34932.518134632766
286,16842.26862286678
288,20126.991186245294
289,19228.096692380743
298,64308.70802681829
302,24493.237316312887
305,20725.343240298535
307,50858.93638969623
313,41929.56960226779
314,18659.08184766446
316,41624.514647221054
317,25805.20993578618
319,62477.32900675507
321,28226.51030531216
323,40357.52839185109
326,28634.65142736347
327,46460.07928998188
328,32180.50566787598
332,27532.262881654362
333,33569.36045265611
341,55538.84408330467
351,39296.85134546078
355,16345.416986252449
356,66793.55229875933
358,18501.104728079095
361,18845.706899360932
362,44542.241859021815
365,34647.7029317358
369,26232.842643886084
371,17513.689285491113
376,25316.947636944016
378,75310.3462431558
380,78162.94507537405
384,30010.392349263602
386,28615.47837815805
387,39518.08263947087
389,21526.306753414487
391,23516.47755727776
396,29247.989696930337
401,37594.72249372664
402,93140.2156657184
413,26211.15442251934
416,28833.878559316665
417,54233.19407750806
419,14940.242050286111
427,40079.969413265324
430,15286.708549911364
436,40103.66931384305
438,48774.14712084753
442,47915.39890169098
445,25910.951628410312
450,38014.598387004095
452,44777.02249571397
459,42547.65010553294
460,32426.753678473488
465,41483.222686681904
466,27465.719932697695
471,24708.87993916304
472,24962.27855269821
475,20723.583158949376
478,30554.948147631716
481,28410.00173845014
482,25826.395255484727
483,39476.85672322042
486,31148.50257664102
488,25192.49476340964
493,16549.24394317768
494,30400.389090667457
499,19091.494217505482
501,26451.154625979823
502,65340.1445791882
508,30636.460062536982
511,27894.880968666454
517,30754.433522378327
518,23958.742424199125
519,37400.3452738755
523,23271.20472709163
524,25338.21197869306
528,23674.484239407022
529,18368.754129112123
531,21450.943239292803
532,26587.390811963618
536,73777.71083918195
538,16892.888784165138
539,23549.08157570121
544,38124.924367920445
546,23724.85934376684
549,38604.24614703185
550,33973.238961610536
555,195.40935841816747
568,25686.874703301164
569,51736.36654413507
578,34752.50130890743
586,25438.921473074468
587,46504.56948418304
589,21744.853546147322
590,49973.61628240596
591,40247.66692808826
593,24396.272172817808
595,17325.31036275466
596,75943.47796679437
597,30638.32008607065
603,61032.18466052851
611,23323.365016088304
612,18521.97789270238
616,47735.55598219014
629,16995.459263194592
630,30119.890415013895
632,23506.943993637222
633,36014.854978616604
634,29552.17269955728
652,14301.802866336462
658,40485.97004755977
660,35795.54966338376
662,27419.414609712338
666,60997.217785656045
667,39637.13419053632
671,26973.06239864067
673,31673.226834018795
674,57935.183592579524
679,20572.01502332951
683,40450.07881233938
696,26150.70653764344
700,33802.049655202754
703,41360.6585545501
704,40225.98619786922
705,30145.293352005556
710,23952.322997446732
711,22818.210823657842
715,24012.14678930791
720,25942.651409745486
730,22913.037960543552
731,27689.21025154317
734,45682.4005027917
735,37111.34318425139
742,18881.934896037772
751,21491.859442457957
753,26843.12972134155
757,23687.728399197353
759,29844.106767883728
772,44631.91935632076
773,17267.425460504415
776,33987.69810150521
779,20541.58197704127
780,38555.258769452485
782,19863.635868277368
784,20509.11122080309
788,42702.654975607176
789,29276.897327014176
790,53320.36939510137
795,23244.56188650922
797,58869.29325712146
798,32167.93244017554
800,29733.57422174127
802,40355.84024849539
809,38109.97597909944
812,44286.52456387549
820,46215.91928664159
831,29039.458915015734
843,39560.11631939777
847,24195.848384037534
849,50351.35532184985
852,39090.3087387588
853,28505.51666261598
858,25238.858964347855
859,18971.703687771747
862,15695.340146077395
863,24359.426034969238
866,29725.509803034045
867,22943.56861346826
868,23634.90350464415
869,38887.20222619413
874,51190.306891476364
875,27421.326392948955
877,33692.28161379722
879,30150.951673784653
880,35332.041659234674
883,21206.790600286447
884,30110.41849873609
886,46764.89903349354
890,46546.289474922516
891,22559.840650079856
899,23077.36097714991
900,27683.362918663355
904,25012.118366675426
919,47768.047830843665
920,23713.21788082224
921,52851.99603614772
923,93842.55122736566
928,72232.10967519876
931,33020.74743136579
936,20301.125219894042
939,37964.47021436039
942,35987.725765698626
943,36658.47341046643
947,20635.332394563935
949,42739.808318238334
951,23355.16482082178
953,26736.260556635087
955,28936.712601649273
956,63929.35721101534
960,21253.473084591362
963,34195.52548423133
964,25472.923903264364
968,25420.203074511504
970,20243.23595444912
974,30218.478355290572
976,28360.344170380566
977,38588.21786685872
981,35067.62928394362
984,22696.370119368028
990,50423.89817274373
991,20677.623095408846
1003,33165.30963887167
1004,19403.654296731584
1007,24946.755267505105
1011,51397.876398484164
1013,28725.132961491996
1017,22932.23288078499
1020,27282.347664274886
1024,24507.385115136633
1026,24095.208783955255
1027,97832.71469741485
1029,51284.772582367594
1031,28285.715379868245
1032,19892.972712239276
1036,42605.88024523846
1040,48926.12527347492
1043,22424.168586198466
1045,38057.68520012769
1050,54034.62234667784
1052,19226.614288471475
1053,23269.881291600945
1054,69731.8313579909
1059,22234.449958464036
1061,24963.388775185344
