id,salary
2,16986.129188466315
6,45308.938872270264
7,31948.898237383495
11,25615.56767730291
16,44570.41777514464
24,28389.702284255698
26,34479.82765761526
28,48328.93727317419
30,52832.514032670624
31,43845.084507797066
34,17297.77227231171
35,33702.46395525684
41,45951.78238586258
49,69860.84573966298
53,31381.543405916444
54,25266.369819837582
70,26037.36265580652
76,29884.85622382944
79,32436.947203361615
81,56348.613453986494
83,23130.736331263044
85,32361.958243579244
87,31006.28309746664
88,42898.79312792685
89,30216.967310179596
91,33679.07311252756
96,50932.417429899
100,54863.780337195305
102,19058.824825003256
103,29016.43734553085
106,69223.89542117571
111,41733.579502272056
112,13929.251341552808
114,22511.29158156002
115,37487.59709229877
117,17675.374042809977
119,25189.057257164906
122,53303.10874658603
123,29404.077059325955
124,20793.701563785206
128,26606.573423875954
130,24704.674676259965
139,25255.519079401543
140,21419.426366991087
141,65344.66775199682
142,29279.95975817844
143,23521.965771650477
144,22989.595307532436
155,28193.97475387982
161,32687.023500346637
164,5319.657463094818
165,66218.7651935447
170,25437.57814470738
176,109165.93350582178
177,33958.31969528861
180,53523.49277063374
183,21010.61255402804
185,84879.0968775728
186,47290.849933839774
195,48158.65889018675
201,24636.3418555786
204,34538.12014381529
211,29805.61432307855
214,18708.40614555431
221,20430.084308596248
222,44375.56251135966
226,27806.461509491153
232,52048.30708123224
237,34130.1930282035
238,20892.966917722133
239,19600.571090599493
249,28681.22515139436
250,16333.588200592207
254,25784.5778555845
256,16957.153261891217
260,14910.031278600567
261,39048.995690200165
264,46120.22821129543
270,38496.7326289591
272,18921.396167425446
282,21670.50605748458
285,35801.3228339281
286,13794.472811689842
288,23941.964162120214
289,16519.049153587977
298,61994.62827683566
302,23595.22852389
305,21918.294552264717
307,45160.812621588826
313,33466.21484636738
314,17770.44598976213
316,32696.343806928635
317,24872.16966630983
319,73606.14966879734
321,31769.738571912072
323,39874.37344443203
326,28832.884006436798
327,42662.31362879482
328,31405.225647700594
332,27776.349375036
333,33370.64394975195
341,43665.59435523323
351,36108.97754441339
355,15894.454171406163
356,55415.75028895309
358,19436.025692513456
361,18548.813281318733
362,39291.56242001899
365,36206.99360496136
369,20996.995582407573
371,19151.78325456113
376,27318.31349738859
378,69664.27282888675
380,60793.98217012454
384,25997.94289715234
386,26154.093674024694
387,40272.44537126984
389,15313.506866319902
391,23100.560257465288
396,28363.1438817807
401,33612.348099185765
402,54603.22739470692
413,28213.44951853329
416,29216.08644404893
417,52549.79146298452
419,14800.948167995424
427,41992.37767516448
430,19749.192608433812
436,38360.55088529964
438,50286.29373231794
442,49579.54503339251
445,21991.947924534434
450,40455.51461029063
452,40648.17670671353
459,49417.209590808154
460,34849.54216411211
465,43181.634988473015
466,29241.439380049684
471,20423.175630921196
472,22296.004427403528
475,18243.049563331482
478,29432.28683613388
481,34907.62543770407
482,25360.92639714177
483,35967.527471177586
486,30108.4908685142
488,29119.045615066443
493,17263.546871305814
494,31854.59137024869
499,18823.054788553498
501,21561.67437625673
502,55004.04226596958
508,30730.109047864233
511,31064.24202673366
517,57202.00426098489
518,21451.974841907784
519,28423.93172618932
523,26137.837140474265
524,23583.160377537923
528,25313.862178441377
529,19320.78320804065
531,21958.7830823416
532,24719.221743775423
536,68466.09553986994
538,17278.686203138794
539,22736.635083459354
544,40770.75336359504
546,22568.94864627324
549,38482.47398824953
550,31502.582740749513
555,17848.984516868095
568,19827.449318834057
569,50851.129712978916
578,35248.23656815264
586,25582.646866192994
587,37508.07183660729
589,23091.644771084193
590,33514.45823658559
591,33696.89463411895
593,19392.28695668863
595,19227.561169931614
596,58663.01095283183
597,28018.37266528532
603,77889.99932118315
611,23487.02857933091
612,19986.327485784113
616,46998.63492972807
629,22217.13738452672
630,31225.06271108405
632,25630.01579407997
633,32628.13306872918
634,27022.591153054615
652,12077.755835986056
658,44748.85694355758
660,36097.40330756375
662,28041.256963924767
666,80440.70653667359
667,39948.96360412299
671,29949.169956187303
673,29921.913268440207
674,58461.80129925439
679,24228.802350946567
683,44600.944679537555
696,31922.75358604412
700,33843.97300811893
703,41506.59900045009
704,38005.69910521663
705,29670.20619249107
710,20994.00886291886
711,23593.990451800302
715,23640.7908623239
720,33132.71637096126
730,23245.310439206598
731,29913.329546425848
734,46021.88342719746
735,34624.987440678065
742,16503.96502245915
