id,salary
2,29227.910569603882
6,38284.50196504983
7,39034.39167855838
11,27236.622899326292
16,51614.73243209628
24,29594.737597291758
26,37615.62325444955
28,45724.71832947895
30,50294.41163855424
31,56767.40071427812
34,18084.85014588402
35,36051.087160810624
41,39222.51184192249
49,70718.72105026078
53,38936.11384343003
54,24685.34643627718
70,22199.832020268193
76,28247.398707745684
79,32830.84188914099
81,49485.297131361345
83,20144.685971249506
85,39395.80833582713
87,30138.92252134914
88,41715.54069641119
89,31247.598593112758
91,31467.10109384008
96,54752.248723473786
100,63728.92155797813
102,16229.217132308357
103,26274.508796627622
106,67004.13261303538
111,56416.10518824656
112,17341.483532717215
114,19630.682198103277
115,36659.457457803335
117,20730.30143850532
119,27632.203919908556
122,58187.984040343414
123,30117.699859596592
124,21087.629905111902
128,24821.371411745444
130,26156.61664833405
139,21696.981997588795
140,24287.896406433563
141,66369.16112183713
142,25365.581187737327
143,27965.21370494583
144,23561.886856100322
155,27824.836462360312
161,30253.11761880265
164,2984.47433756681
165,60567.54309706832
170,24661.44187482226
176,76260.63893901226
177,35439.798733270996
180,46898.80990378215
183,21403.643276575698
185,78317.44507910646
186,46634.878227401736
195,61848.61908709875
201,26700.233389945024
204,31301.7958053704
211,30438.176709349576
214,20631.574671995386
221,20865.600034031868
222,50928.008947180024
226,30525.86961751337
232,54541.96723943881
237,31442.848644292004
238,21847.47114642424
239,23385.575471513723
249,25310.049985102138
250,16550.529750830712
254,27050.889998234576
256,15047.666682193656
260,14097.131433530289
261,40219.461065542324
264,50964.83336620264
270,46290.97164946911
272,16751.67049960927
282,20864.961895460096
285,35836.824102975246
286,16987.5565682721
288,19886.730027560996
289,19311.534328501024
298,62142.23745241542
302,24223.51621468462
305,20630.514006384656
307,51001.74928111412
313,40048.12058945272
314,19405.45859336608
316,39294.32578968598
317,23760.93564236941
319,54738.59786636355
321,28940.38265812689
323,40262.84461009198
326,29037.455831125135
327,46773.772434727536
328,32014.57249039359
332,27604.46940681062
333,33788.98932620477
341,51595.79183696407
351,39279.3941284734
355,15781.586208924773
356,65311.026480775465
358,19357.46092259956
361,20408.325342598993
362,43536.55532897561
365,35277.63931891151
369,28096.525171025038
371,18471.39516144561
376,23926.19821798057
378,74796.80021625405
380,73365.34425543495
384,30799.747854374087
386,26897.38103431039
387,40915.818332597046
389,21547.885274194843
391,23540.91679575794
396,31044.357437698305
401,40566.045484341674
402,86104.47170734633
413,26535.382300987152
416,28793.560721605038
417,53008.25449347149
419,15458.562010344476
427,37146.80188637897
430,16685.626307666582
436,37671.66838334447
438,39856.07929052536
442,47759.24331744109
445,24772.965621376836
450,37593.37711003834
452,41437.65324015786
459,41545.58633587934
460,32704.191344311996
465,43133.08094450268
466,27375.407492149185
471,25865.523999671022
472,23266.393629540697
475,20333.279092797075
478,30246.427297131642
481,28377.351195679443
482,26929.56476205237
483,41265.49516965971
486,34284.62271213379
488,25565.59077075579
493,16532.898426266656
494,31910.010435015476
499,18387.660523236926
501,25453.038506679146
502,62591.78373994284
508,31215.224081565113
511,28668.733434035337
517,29379.48996254465
518,23783.1689388134
519,34840.84275670758
523,24106.864705962318
524,24756.916610894605
528,23520.33975092848
529,18037.327756111183
531,20307.92702380897
532,27804.730372777798
536,69289.5755034617
538,18025.26075055323
539,25279.092527479334
544,37209.09604156483
546,22634.47817473954
549,37382.84672634733
550,35944.59973694496
555,114.57295174299028
568,26542.04065364835
569,49693.288457406255
578,33822.30268343397
586,25953.96952599942
587,46551.391652400045
589,21309.344229974133
590,51504.49731147196
591,42314.376292663284
593,25624.798074882907
595,16973.325217204583
596,81838.75125834235
597,31187.99920434265
603,61072.95405919524
611,24117.38862185798
612,18999.968686524906
616,51377.83545704607
629,17081.505708910227
630,30352.87520853915
632,23949.825514382734
633,33426.95882663119
634,29300.483017744886
652,14193.459323535866
658,39675.5541894759
660,36209.99893335435
662,27293.053624656033
666,55438.13968153288
667,39285.43201153748
671,29881.881858149845
673,31991.277400213712
674,52159.68739666216
679,21194.42453954396
683,39451.37834020213
696,27447.08806861025
700,33346.141936703076
703,43094.75528961124
704,38967.941384055346
705,31486.068688800948
710,26675.425117050938
711,23706.22119132963
715,23241.887665498285
720,27710.267230899783
730,22464.94652030968
731,29124.300747152505
734,43588.73757642674
735,40351.30593081885
742,20058.851033895862
751,22218.74412658973
753,27545.913820389706
757,23313.11314672195
759,30401.684348140414
772,46658.69660122986
773,15915.304965766813
776,34206.68605552225
779,23257.12408925088
780,41189.33139490748
782,20307.708652669146
784,23565.383034938674
788,39705.24468017934
789,29236.931291348876
790,51875.22927329625
795,22783.95278664345
797,53895.363283840576
798,33679.09248301564
800,32430.234192810964
802,38736.57512601087
809,39486.557223103046
812,43537.076215841706
820,48690.71520100834
831,28966.99026800057
843,39615.61912124756
847,24766.19044847741
849,49037.39213767704
852,38634.204884849925
853,28003.61486754159
858,26711.87364000951
859,18915.397658824157
862,18210.380775550188
863,24635.382341062344
866,31317.522347954677
867,24566.81803890908
868,24983.52847698892
869,42263.54320605435
874,46736.97742100507
875,26951.602268232567
877,37766.860798665446
879,29539.41510638006
880,37881.372459816084
883,21756.862468436488
884,31010.787370327307
886,49187.004358018705
890,48416.362179843054
891,23769.86062920992
899,23316.81085882488
900,28964.08597934777
904,24389.601300077215
919,48673.80018507461
920,23592.889738584294
921,51018.68944130208
923,96066.49951676403
928,60637.9862777106
931,34323.56713003502
936,20364.747421741027
939,40266.27768124287
942,33463.70455411085
943,35574.175117610976
947,20337.92152387413
949,42854.53472074313
951,24210.83826351782
953,27780.964911036477
955,28853.93528066594
956,63600.03268617012
960,21519.935944567675
963,34626.3938545646
964,26562.741656829858
968,24849.13216623524
970,19874.43640317247
974,27922.739750291476
976,30485.63415088231
