id,salary
2,24659.94161219584
6,39987.513646166146
7,34060.47390856155
11,26505.41077624719
16,55451.285762463944
24,33159.59883254886
26,35929.80531117412
28,50724.29170145708
30,41661.03260043204
31,45865.89551170429
34,20818.35799474526
35,33847.01400073318
41,46202.3318721787
49,86048.46220793626
53,33941.911931386756
54,22992.536949181016
70,25697.037586546292
76,27654.618387914914
79,28280.420304714564
81,44101.71919952081
83,22896.051305582027
85,34655.52034895326
87,39795.720704036365
88,40573.321909734186
89,32468.943087634914
91,33112.838377838685
96,43590.89905661828
100,58461.96117382658
102,18345.37471288044
103,23912.368518510448
106,55843.76610153223
111,46361.23633975799
112,16525.60981330518
114,21905.046937120893
115,38973.64144618412
117,21066.50150553734
119,24090.22866203186
122,57164.47625772898
123,34040.13038200873
124,24114.15884794709
128,24173.722235605772
130,25351.97860904325
139,22998.86609350901
140,23708.049876775956
141,60820.920185015144
142,26020.636367227853
143,28373.20537911915
144,25468.508532897293
155,29865.949392909086
161,32628.746363632767
164,1314.3949504185039
165,55593.81292635301
170,21740.485121033078
176,74176.71025732363
177,24937.32584318918
180,54198.206535204976
183,21893.475214953276
185,72626.07831606128
186,48975.035155473706
195,55500.44397733719
201,26376.971740489862
204,28860.561264721542
211,25554.060034023103
214,27360.182772771826
221,20559.86606144392
222,47662.28128203143
226,26196.538942269246
232,52563.28743686325
237,36847.50246120161
238,20930.75532798413
239,22667.000654911175
249,25730.45170392819
250,15043.801651937072
254,28782.45654703924
256,15240.164881898705
260,16147.536249047867
261,37899.76316407681
264,46521.091746508515
270,48540.31287338063
272,18859.31728280629
282,20015.581347040068
285,33910.2446489031
286,21922.451133990577
288,21868.55382421402
289,17340.824160150245
298,57474.22537113008
302,22387.344532695097
305,22693.41793672814
307,55094.72108734372
313,40577.76462623801
314,17899.830642821616
316,42636.1019000671
317,28346.18540769366
319,49399.31493358919
321,26054.361611766377
323,47350.50056964853
326,25387.13944435849
327,54293.084669764794
328,29240.600899746176
332,30796.91354775745
333,31463.95852112776
341,40198.17981079106
351,37221.36354560255
355,16372.213269187172
356,47464.67425250112
358,19446.33290483563
361,20904.749687608833
362,45730.44668484945
365,33392.32288540972
369,31552.507299578156
371,20161.46465929741
376,24935.431819900674
378,70348.6886262284
380,73575.0754700875
384,28404.148812923922
386,28410.83467452632
387,34976.92746212265
389,17736.391570540243
391,24269.12161854126
396,28509.831061518715
401,36703.17675213294
402,92216.27905092898
413,26421.80239800063
416,29768.575679015157
417,53232.329922046614
419,15903.266259500699
427,39430.65157498045
430,18064.910997069317
436,41026.686894006605
438,48320.581582613646
442,44964.81316943278
445,24686.856161987696
450,39013.61710354841
452,44820.941715813984
459,41616.235304249545
460,30157.858742979344
465,37374.96847415921
466,23467.624299716863
471,26869.648780398285
472,20990.728322013103
475,21049.577651217067
478,29883.612205596746
481,29934.723547214508
482,27808.585770581325
483,34132.79941461394
486,29594.499343485317
488,27156.459317923513
493,13223.12324760504
494,35531.421755130505
499,19758.600435471835
501,25064.43491208241
502,59749.716598605635
508,28166.973699101956
511,30950.26810014989
517,37850.41095849412
518,23810.567640461442
519,28203.441479407426
523,22522.824533797873
524,24784.269422165213
528,24802.231186052722
529,20200.534100570636
531,17760.312291603284
532,28223.075580288598
536,71342.47091149022
538,18827.55440710241
539,23686.164006561048
544,41689.46049944043
546,26031.97348050023
549,37260.32894893687
550,33246.837066691536
555,10297.375398673968
568,23241.930081640585
569,48944.70243515984
578,37166.32188786565
586,26855.532404530917
587,41839.44321890971
589,23783.755742117297
590,49116.767908589274
591,35427.33865512987
593,25162.67700896053
595,18028.011099500927
596,74280.04974902965
597,31358.353344417013
603,60766.734067655154
611,23734.57370318358
612,17052.316831627257
616,38089.65904767293
629,17127.210263147535
630,30340.98783740277
632,23431.363676455563
633,32798.06991738321
634,27010.850200548477
652,16028.281277549355
658,43825.97429289712
660,42134.88494241783
662,27467.90857049523
666,64944.15547474196
667,40435.17962997827
671,25418.44398167448
673,27191.713397587395
674,62189.58997179482
679,20333.479757559253
683,38123.21528397938
696,32220.183949358365
700,34529.62792564964
703,35815.67450292114
704,51635.38127608218
705,30445.141274133268
710,27324.026275122567
711,22582.062583227194
715,23399.962456595393
720,22744.91382870073
730,19484.080390367406
731,25744.72337256166
734,48420.36422513689
735,30716.88244849004
742,19916.262710625866
751,20472.970024178932
753,30230.103608739642
757,25175.211290441617
759,32935.95677362179
772,38199.070713588255
773,19910.1809817142
776,35471.41947275061
779,19722.853645749234
780,32216.506990882386
782,20096.02628651056
784,17796.84510964665
788,48691.30130020657
789,32177.409387087748
790,52108.09719220687
795,21192.201667299872
797,63380.58522245457
798,39421.01596876602
800,26976.522526762932
802,34973.194012047185
809,37206.50115724657
812,47459.32250528573
820,50990.0520821404
831,31791.504126315238
843,35255.05739680662
847,25214.566483434526
849,40596.94872209859
852,36453.869656888404
853,21949.911989020224
858,27924.872402075554
859,19758.22154669003
862,15616.070925839926
863,22377.46088667545
866,29653.566445544955
867,23787.732497446475
868,25243.487606492512
869,33866.1724178326
874,49086.0656230474
875,27655.21281403146
877,30436.734714119822
879,30304.453556038272
880,30221.340745859256
883,23851.03255468845
884,26972.241209182255
886,55032.81644832168
890,42631.90557086517
891,25290.160694429993
899,22144.477506906103
900,29661.323022800185
904,30681.85299057329
919,40918.95903044397
920,23287.053438810042
921,51919.65697046652
923,87639.17466296242
928,65815.207438049
931,29746.846094418484
936,17058.249126085986
939,33024.2722612144
942,37328.0162723571
943,34339.476909888035
947,20655.086844646656
949,42594.538220029106
951,22085.49729261127
953,28447.771526582823
955,26760.308270561054
956,59328.25969171994
960,23261.106892219756
963,30620.65479460723
964,25856.56757973999
968,24823.945391419078
970,20499.397488740262
974,29058.04440148609
976,27166.485977165914
977,39242.21436753964
981,44005.685580393794
984,23394.323437687697
990,51349.07748557159
991,20775.02994036657
1003,32730.318904083942
1004,23316.530221344954
1007,16628.682798069887
1011,51872.49116276709
1013,34503.207595638196
1017,24455.892307610295
1020,37111.3942028954
1024,28142.0113466393
1026,27541.05276053331
1027,70094.63304832214
1029,44721.75691992636
1031,27245.544783896086
1032,21929.002889818996
1036,46399.62347842178
1040,41796.82648921601
1043,19928.676274790563
1045,35681.59942205186
1050,58920.73252039762
1052,17136.572808431934
1053,21826.39668321467
1054,62889.53989109236
1059,22688.05007768955
1061,25931.69433081123
1068,29610.301484503398
1070,45211.66736350983
1071,18265.93060009112
1077,33287.281553777975
1078,37181.404585821976
1079,49841.20288438371
1084,43592.01831585787
1090,16988.97958902771
1091,65169.381977454854
1096,41576.260505514
1097,34307.408294371184
1102,21128.138191835187
1105,34447.89652496939
1109,68797.88626294972
1110,24140.187279648573
