id,salary
2,27355.341071107006
6,37083.29507033201
7,35817.648227436526
11,26037.621256625724
16,50696.37672317973
24,28520.182200987834
26,37299.69978085566
28,47358.535772513904
30,49545.674427437865
31,51673.69519181777
34,17718.002476343183
35,36017.41452782677
41,37611.541216893515
49,82060.47697764405
53,36763.13314957003
54,23699.558317085528
70,23155.424256139493
76,26419.204705836328
79,32300.14963769482
81,53024.836104621805
83,18632.494589057853
85,38590.67002183292
87,30497.680004262867
88,41371.08601729511
89,32593.316343610793
91,31806.364149003093
96,50302.11419986094
100,63626.30324366807
102,17523.991659079133
103,22586.22017366336
106,71944.43615070885
111,53296.1732487509
112,16464.599567438745
114,19585.240532118733
115,34603.92451450734
117,21527.16846933726
119,26983.43734813101
122,56967.060215559126
123,29997.079631792738
124,21127.154727013454
128,24012.625098983583
130,26533.26290668228
139,20885.523807436046
140,23741.784441301832
141,76359.1520576809
142,25119.247937594493
143,26825.721054899866
144,23817.507550698403
155,24876.998629247042
161,30011.313065055692
164,2581.0956971800156
165,73650.07765891247
170,23478.664896568625
176,87143.93031328016
177,35273.54313591703
180,48727.639098199936
183,21298.680401067664
185,79947.50635744873
186,54488.05352930728
195,52419.250254947896
201,27067.43880803271
204,30706.80662612298
211,30038.005662333373
214,20285.40186621165
221,20939.195451628257
222,49393.542471084176
226,30911.576396568584
232,54189.18374991359
237,31330.559479989686
238,21750.90533685037
239,23815.075048290553
249,25787.015790662765
250,16110.773101815439
254,27874.22627940721
256,15316.835529216341
260,13520.501407525147
261,37715.39638357
264,49155.83774280014
270,46877.353986582646
272,17154.65400539367
282,21378.649205327903
285,35924.75712647305
286,16221.351309003827
288,20406.87395478355
289,20219.962671469122
298,61392.87125145886
302,24829.94867268536
305,20711.979220631274
307,50675.04213687898
313,43340.39930761018
314,19015.51466461656
316,38773.82127935389
317,24305.646098999114
319,60776.267827046955
321,28053.022604049438
323,39061.07283621332
326,29236.08706997977
327,47776.820054622876
328,31757.211266186594
332,28083.807495283563
333,33263.180199378214
341,54058.36832758128
351,41075.674126682294
355,16202.056420125062
356,64457.504530915314
358,18939.02339194975
361,19326.26270112716
362,44098.16091173009
365,35380.162606121594
369,25724.970546305754
371,17991.17900440519
376,26156.837858770527
378,76969.20203327422
380,86728.98794685453
384,29497.451204582885
386,26797.577727536274
387,40039.53386379451
389,20977.56539092284
391,24018.517618120066
396,30022.729392240864
401,37551.89318737191
402,95350.14009139547
413,26309.398972634954
416,28339.504021359586
417,54445.54022461803
419,15000.111504924658
427,39461.301284959205
430,16658.294120388775
436,38778.18739078572
438,45155.23913021521
442,48257.717373051586
445,25957.746005352332
450,38345.646326327966
452,43973.90885609363
459,43410.52775835842
460,31826.140007074322
465,43304.987169170505
466,28305.099704878958
