id,salary
2,23323.987217058486
6,44741.84724201866
7,34637.89501951081
11,25130.089167585793
16,46263.46914890187
24,28698.06330351071
26,35240.15532594583
28,48812.406287022524
30,47970.171888510624
31,48727.682070371295
34,19262.954136369328
35,34952.0602599598
41,40994.70207024414
49,83772.82693168764
53,32647.146210833795
54,24865.453448336302
70,23877.34239609708
76,28839.236854080093
79,30021.960945788356
81,48899.23375954068
83,21414.551305080902
85,36564.434304748655
87,34142.474060093504
88,40185.45646482436
89,31689.057621972697
91,32364.96786622141
96,46472.603024908756
100,59487.23488415069
102,17065.69891559353
103,25347.884307402914
106,68368.30995522354
111,48638.14310799149
112,15983.083339298995
114,19392.671068006457
115,35426.6365633716
117,20184.122319446833
119,27020.93473201601
122,58710.684034423815
123,31212.398549805814
124,21902.32133799501
128,25633.077649297495
130,25325.54684571439
139,23019.671250039017
140,23174.787442823654
141,76253.89868804364
142,26660.7190562607
143,26375.025338758976
144,24385.08909625513
155,26605.766085226933
161,31974.17750514138
164,4630.5411978123775
165,68452.562589448
170,23794.720286169846
176,90497.32445254768
177,32792.39354998565
180,47527.181450662305
183,20904.130894297647
185,76536.84043744986
186,51039.80355289378
195,54542.17905134262
201,26470.06858205596
204,31378.937565384076
211,29832.813720798462
214,20061.646898021016
221,20571.018053914348
222,47590.8612649351
226,28980.36200406037
232,52975.60374805983
237,33017.57871460955
238,22075.94117937276
239,21264.47614669472
249,26320.113241568495
250,15766.667790324227
254,26904.71137992684
256,15498.705640604014
260,13829.59726035526
261,38045.14853937763
264,45959.32188505727
270,43632.185612541994
272,17703.06019150823
282,21434.232856932256
285,33991.583625584055
286,16360.94293940755
288,21612.2851943768
289,17655.21762750287
298,62024.25869340647
302,23371.048607628727
305,21716.24443848468
307,48644.464461801166
313,39051.86703721818
314,18530.848932390465
316,34970.96133572308
317,25813.651590899553
319,61942.38270480416
321,28122.616262562016
323,42464.82181726888
326,30177.598648305986
327,42559.07483861139
328,30644.196331062514
332,27921.235424406637
333,34163.42471215842
341,46562.18869496762
351,38612.57401898522
355,16157.18071676779
356,59985.50718180656
358,19816.925199104193
361,19788.132361507905
362,40248.69044793522
365,34215.40395557988
369,26455.639729465318
371,18614.71406031714
376,26688.568844862122
378,71849.96788079104
380,76233.8154707669
384,29418.002632220392
386,26746.09824341681
387,38548.40312755931
389,19514.278690866005
391,22932.97026283629
396,30016.688554974844
401,36448.05991835404
402,87042.04378873456
413,27204.70887440226
416,29576.050989025098
417,55176.957256922666
419,16290.907728255412
427,38963.22289295356
430,16476.84523291518
436,37681.98873178323
438,49337.967793520984
442,47641.14239213603
445,23811.504911198903
450,39130.68210652349
452,42723.19954938363
459,42643.59354307027
460,31437.708368243042
465,40107.45212724914
466,27320.35256119378
471,24112.17135774348
472,23331.74168935671
475,18808.842162847766
478,29655.80160762536
481,29536.86617107541
482,26277.372786302945
483,36072.890314530894
486,32340.955129688733
488,27343.79686019547
493,16478.22046013548
494,31841.52070384222
499,18839.81466494161
501,24547.063004847903
502,59549.99148246163
508,30791.325298431067
511,28763.853408328014
517,41585.121030670954
518,24828.392177640366
519,33189.69048699478
523,23972.373421408185
524,25389.442374292434
528,25113.894346919034
529,19886.27240545777
531,20234.132977520192
532,26414.41050458232
536,75873.95125033715
538,17447.690453117804
539,23163.63026222423
544,39305.49333044507
546,23288.69939780596
549,37990.17440157416
550,32154.57476402367
555,1776.8622902079671
568,23707.594984299612
569,51071.45319261317
578,35880.77353484106
586,24619.533950237637
587,41810.63872024078
589,23348.418615743874
590,47166.99337057824
591,36430.762440110746
593,23348.193427569327
595,18691.13365507855
596,66108.27304780686
597,29691.69665520053
603,66354.15061231273
611,23711.626322448177
612,19751.597750040753
616,43978.29669983585
629,19625.810322336576
630,30487.296287192774
632,24634.596704763913
633,34824.972505977654
634,28359.225611043785
652,13774.116779272817
658,41943.65479648095
660,37445.06193094195
662,26485.6392386082
666,69819.91352761505
667,40782.17700049964
671,28259.322430085336
673,30791.638896666627
674,55762.57014656367
679,21949.114128806534
683,41300.67406791322
696,28912.750126533636
700,33217.11738740898
703,41385.12366092057
704,37775.285826749336
705,30520.709427710295
710,23861.450911530224
711,23542.448616688154
715,23607.49588050387
720,30736.900600469635
730,21855.920628981516
731,27774.71635133041
734,46662.88361127252
735,35061.78751562562
742,19166.450434999362
751,20540.76399033096
753,25063.39037227617
757,24587.79204482321
759,30763.419591560054
772,42051.22776990922
773,17852.559096758207
776,35019.867347485844
779,20679.896304601585
780,35879.0223539312
782,19548.450737422227
784,21167.08767176201
788,46769.82683817742
789,27389.159019903287
790,50378.2403198583
795,23825.14619498089
797,60104.42201005139
798,40286.84380752274
800,26830.493788536394
802,36677.763723664655
809,38730.047972687076
812,43001.2858457025
820,45137.898255940505
831,29098.424278685357
843,34938.85257182619
847,25077.710098004918
849,45953.72978890951
852,40663.00495449245
853,26984.399692195762
858,27171.177456413836
859,19516.685430842976
862,19410.64769146738
863,24281.684798057835
866,31963.300139654973
867,23111.157966031584
868,26117.505836119184
869,39263.02544981934
874,52912.19105095317
875,28567.942698001683
877,32678.676657120654
879,26949.51654264525
880,33892.31922176766
883,22411.784919568287
884,29123.695155742644
886,49364.64671654945
890,39283.44836928654
891,20663.16616043408
899,22759.698211698495
900,28551.70623744627
904,28852.88219900727
919,47395.446087515884
920,24693.365480815846
921,53217.070043234155
