id,salary
2,22719.951287668286
6,42718.63235076184
7,39369.24768682466
11,25310.311794552083
16,54696.80239340708
24,31789.636151953386
26,35984.852680920405
28,48709.50571196933
30,40000.02132549074
31,44444.316443542055
34,20769.423273704127
35,33307.63439567831
41,44295.0233493071
49,88624.68633013993
53,30284.03630455986
54,22485.44626410993
70,26974.05656042188
76,27023.036350480084
79,28877.978767482935
81,44508.440132278396
83,21329.417054776648
85,32478.743088064024
87,37150.73629021841
88,39930.32721493622
89,32946.1579839844
91,33279.72259161332
96,43283.98848049587
100,57439.975677688155
102,18752.12689982676
103,21341.82363081806
106,56470.8134470409
111,44880.65773881016
112,18148.999059440852
114,20209.7044054855
115,36575.15851197056
117,19973.177405442875
119,25257.88364933377
122,58613.423283205215
123,35340.58852136672
124,22871.15403806021
128,23668.17947531594
130,26385.761513208003
139,22456.751029907613
140,22502.673747954228
141,57676.96361717778
142,25051.181361455296
143,26658.368145489716
144,26311.266260688823
155,29988.00991100727
161,31698.619909136578
164,17114.345219209772
165,59270.00161138282
170,21239.13463670718
176,78972.14317890086
177,24282.136118884868
180,54388.47571620939
183,21146.67497340783
185,71003.88650875751
186,50219.832608070385
195,55926.99578546542
201,24911.42001769953
204,28031.277292666236
211,25366.348663697776
214,27433.055172582837
221,21342.888374077887
222,48025.97209133381
226,24919.54342845786
232,52043.943593129436
237,37367.75998716799
238,20385.147458855157
239,22060.90174302968
249,24708.397073717755
250,15805.593253835648
254,27422.38658300609
256,13423.091671866752
260,15284.747438505252
261,35821.43093088018
264,46133.47358164205
270,48204.48449211329
272,17740.418742280675
282,20598.76563640295
285,33671.067842969045
286,22306.5842588744
288,22477.176360079153
289,22029.942841816675
298,58324.153517338054
302,22227.2007661
305,23351.014835330665
307,55280.66276625324
313,38651.42279749296
314,17412.600544454002
316,42488.23352122121
317,26526.964113825212
319,51156.059387358415
321,25550.095569688077
323,47172.826732155445
326,25385.243545370446
327,57197.268104933864
328,27379.023126659904
332,29241.63517418325
333,31071.62320572884
341,39212.156199586265
351,37667.652381600325
355,16106.083215771805
356,45396.95628872312
358,19823.000632460244
361,20380.890429364
362,45512.655672946545
365,32256.687766308303
369,32103.535685500632
371,18862.43524812931
376,25047.835010948103
378,64365.8090142397
380,74891.27476518234
384,28323.60037386613
386,29253.230541124038
387,35625.54862764572
389,17851.87202017378
391,21776.603993160727
396,28283.518323519216
401,35736.79465266982
402,91126.00847193348
413,25961.005985588803
416,27729.58995410499
417,52552.58998905418
419,17414.155069374803
427,41191.66159326101
430,21551.281585137927
436,42645.2479616888
438,47136.50425011881
442,45831.01179363757
445,23126.673156173172
450,37674.60226272844
452,44479.99548908226
459,38625.84351416941
460,29652.521924252895
465,35976.46962701339
466,25389.41375594192
471,28670.824316013295
472,19612.033837512794
475,20702.201089000075
478,28059.72951192465
481,30451.3084968863
482,26476.42950205858
483,32962.337426031
486,29174.171949924912
488,26523.432617659786
493,18577.88354743492
494,35417.472646044116
499,18687.066426453533
501,24123.598742504677
502,57214.79949869258
508,26862.72085719117
511,32653.035748393013
517,40112.619022580286
518,28118.25568062046
519,30130.50254267294
523,21478.920413820997
524,23621.77106711184
528,25565.487824703385
529,20227.420699143728
531,17110.68185193775
532,28488.69539170547
536,73418.02776220853
538,18229.475167936867
539,21778.49324461845
544,41569.99669945591
546,25044.903476919346
549,36626.61367106008
550,31324.664683587784
555,28824.21471458649
568,22968.944850834356
569,51672.18221215989
578,34675.99369057596
586,24892.94907684865
587,41212.80548452433
589,23418.803124385002
590,45467.66267234662
591,33142.723660660806
593,26252.91414502145
595,17251.304589255797
596,70093.15277423571
597,30283.69713131846
603,71270.80899603353
611,22605.6275833631
612,17333.17667497192
616,39569.132547152214
629,18041.682335436155
630,31592.37026463879
632,23409.040331783995
633,33147.34872603315
634,27011.112400798338
652,14678.910499825026
658,40097.06078200543
660,41361.80841329209
662,26269.53496593032
666,74347.99637775682
667,44565.2147396987
671,23820.752536318083
673,30842.37276028994
674,60970.02598283382
679,19701.642362529685
683,35340.27205783972
696,31334.070320433857
700,34156.590852416804
703,34876.78080071334
704,49971.86552268402
705,29685.74970905145
710,23724.00692200594
711,22519.597934013167
715,24496.074768638606
720,32604.70693106707
730,19204.152741284783
731,25059.537239576537
734,47052.89459393403
735,31127.644418120577
742,19037.188673807756
751,18940.593375228003
753,30313.540477664257
757,24728.457127415004
759,31842.164473232726
772,37012.22249637761
773,18859.42751891363
776,32845.07859786075
779,18300.176239494536
780,30261.08115997152
782,18875.925668195046
784,20620.177214231262
788,47291.891236537
789,31836.310989436537
790,53367.75801851207
795,22515.999416680083
797,66703.10543624639
798,38617.10390160777
800,27770.138996495563
802,36079.7082788211
809,35888.4283268804
812,46289.85414329215
820,49441.73883220118
831,31542.56489881404
843,33939.04484766229
847,24892.88389514383
849,37108.86323472071
