id,salary
2,28117.37475403134
6,30131.049584973825
7,35514.2150000714
11,30295.29777013074
16,36493.88928797913
24,34596.97500127528
26,35099.73568519829
28,36114.256235758796
30,33668.55161955844
31,34624.8706183959
34,22133.197750110594
35,32240.73769138153
41,34772.607361953014
49,43423.636869408925
53,27564.284327708814
54,31517.07404990201
70,32056.19820921872
76,33181.226802258556
79,33334.5527739486
81,38089.79918209813
83,23601.139298559116
85,33833.658674556085
87,35328.690203030514
88,34645.83567885398
89,30475.45785563776
91,31486.562889024015
96,33607.914124493764
100,39515.37032138188
102,22032.744427245587
103,27256.612637559527
106,36343.51499367581
111,33783.42149570675
112,21094.155379085547
114,27137.665503804874
115,32576.652948078932
117,28121.748398075724
119,26265.355668046785
122,33811.20854833321
123,33000.087848055526
124,26179.73843671533
128,30243.77164223596
130,26405.355643928215
139,32062.0537399079
140,28441.750726429782
141,38996.50765064404
142,25147.451455603215
143,29559.804081869544
144,26626.64855763747
155,34996.27589868057
161,33902.34245699457
164,26446.554380794918
165,37917.483754174464
170,27371.85364722771
176,43173.30905045333
177,25305.874871718068
180,40455.061379643106
183,27034.687999580754
185,36581.47377825449
186,35941.77186571269
195,42246.259213681435
201,24740.771231689716
204,33111.409255923434
211,27528.060907920153
214,31520.384585907625
221,22698.602842942564
222,35399.43541243752
226,31146.447810137895
232,37444.79576609315
237,28851.528063117315
238,28862.17296230542
239,24169.760016555498
249,30330.908616614342
250,25618.58358896862
254,32798.611149861164
256,17710.937131221923
260,23710.186106106503
261,34843.31255447527
264,32068.185867014283
270,35106.13258500786
272,27110.338106042116
282,22016.960402321296
285,32070.366888072527
286,23531.696902185387
288,22931.104496496388
289,30873.165491616684
298,41460.54966621817
302,27957.668224539655
305,23519.787627346588
307,35537.881186596016
313,34287.77238000171
314,26653.823149754033
316,39513.80638441495
317,31529.44444821707
319,36657.817541831246
321,30732.91434693647
323,40028.90848289726
326,30394.8415101942
327,34697.00575872264
328,31315.44482149917
332,33027.69259370419
333,32081.618101635268
341,32803.477830786884
351,34294.41609831999
355,19685.04711785803
356,35299.12713443475
358,24993.996525687973
361,25880.82722381132
362,43879.16160291164
365,36168.03165324711
369,30848.104587749334
371,26059.150234604283
376,32743.32358093626
378,39466.76116932094
380,38191.33811856726
384,28713.031624550484
386,30165.090858696152
387,33122.51821499281
389,23296.300045509965
391,23716.191494534756
396,31709.977680871216
401,32668.534231754056
402,41564.364028592434
413,26391.864697421224
416,29516.925056593278
417,38262.83110671669
419,20887.834158478356
427,33878.863967203615
430,26914.388242343673
436,37420.30856237912
438,40268.84249661964
442,34510.95751874255
445,23977.705606153504
450,35585.215375577936
452,35767.16940773383
459,35082.88532118498
460,33090.54965633136
465,33797.065451621005
466,30760.9442949878
471,28613.38131975796
472,26653.59125240448
475,22003.313469485853
478,28521.08344683515
481,30607.82559286929
482,34204.12933477169
483,34968.7493176007
486,32947.50741539825
488,33623.47094374215
493,22060.92164142937
494,34696.566973367066
499,23068.87235840268
501,30635.811242410804
502,36077.782548886935
508,29726.90273066324
511,30655.986206429756
517,30019.805170494743
518,27214.203844786436
519,26094.04215403321
523,29479.80829640582
524,29421.410399237346
528,30777.189668629017
529,22769.879648035487
531,23418.44714203172
532,27591.828905528797
536,39559.78157418035
538,25149.447034014924
539,27051.37972128824
544,34588.43436933249
546,32197.17749637335
549,32018.13245790253
550,30220.88320974345
555,30302.544825361187
568,20297.351582099815
569,34513.911983615035
578,33721.21362224358
586,31918.897879594686
587,33665.35567916926
589,24348.250874118683
590,36034.18158112336
591,35085.187895295036
593,24440.60018573651
595,27263.42825782789
596,39655.44273884266
597,25515.72111978475
603,43680.452877473086
611,29581.627743310102
612,22725.10984145811
616,35010.42515285611
629,19573.742738871268
630,34185.525350271164
632,27080.636617663033
633,33615.47667956387
634,25031.515121609893
652,20483.05545800207
658,35884.87405282825
660,32430.7437531594
662,32742.21965649923
666,42885.298556155154
667,36581.49587626
671,30689.31044322442
673,29611.097326745425
674,43417.333200242785
679,26780.13932111675
683,33627.01942856374
696,32508.619110940443
700,32079.533382985333
703,31936.40850601266
704,37154.64706440003
705,32005.26798803853
710,22220.837972747253
711,28254.074483295077
715,31099.385638348853
720,32050.884305143572
730,26543.12460780256
731,31543.344337533967
734,35762.99253416562
735,30390.947535462426
742,24706.121588871774
751,28204.12315878568
753,30781.215286186558
757,25104.32640509113
759,31540.031670417713
772,35401.41877698892
773,24883.131776823146
776,35049.82579617039
779,24452.314001155893
780,33721.88151574901
782,22031.485685839387
784,28875.340364041087
788,48631.96877251456
789,33457.34417030376
790,36105.675379902226
795,31860.536378754623
797,34183.90786397703
798,30028.96176660089
800,30409.64285116524
802,34205.79617338878
809,34822.22129334803
812,34598.65697413147
820,42356.026473590566
831,33818.44614846549
843,30806.76210052138
847,26825.976674683683
849,35204.417112976254
852,34217.401778652194
853,24389.648928837683
858,33899.36698326592
859,21393.410926360786
